"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.01095 0.7800 0.8583
0.01104 0.7793 0.8583
0.01114 0.7806 0.8589
0.01123 0.7787 0.8589
0.01133 0.7793 0.8583
0.01142 0.7806 0.8583
0.01151 0.7793 0.8583
0.01161 0.7800 0.8576
0.01170 0.7793 0.8589
0.01180 0.7800 0.8589
0.01189 0.7793 0.8576
0.01199 0.7806 0.8589
0.01208 0.7793 0.8576
0.01217 0.7800 0.8589
0.01227 0.7793 0.8583
0.01236 0.7793 0.8583
0.01246 0.7800 0.8583
0.01255 0.7793 0.8583
0.01265 0.7793 0.8589
0.01274 0.7800 0.8583
0.01284 0.7806 0.8583
0.01293 0.7781 0.8576
0.01302 0.7800 0.8589
0.01312 0.7793 0.8589
0.01321 0.7806 0.8576
0.01331 0.7793 0.8583
0.01340 0.7800 0.8583
0.01350 0.7793 0.8583
0.01359 0.7793 0.8589
0.01368 0.7800 0.8583
0.01378 0.7806 0.8583
0.01387 0.7793 0.8589
0.01397 0.7787 0.8583
0.01406 0.7806 0.8583
0.01416 0.7793 0.8583
0.01425 0.7800 0.8583
0.01435 0.7793 0.8583
0.01444 0.7793 0.8589
0.01453 0.7800 0.8576
0.01463 0.7806 0.8589
0.01472 0.7793 0.8583
0.01482 0.7787 0.8583
0.01491 0.7806 0.8576
0.01501 0.7793 0.8589
0.01510 0.7793 0.8583
0.01519 0.7800 0.8583
0.01529 0.7793 0.8583
0.01538 0.7793 0.8589
0.01548 0.7800 0.8583
0.01557 0.7793 0.8583
0.01567 0.7806 0.8583
0.01576 0.7787 0.8589
0.01586 0.7806 0.8576
0.01595 0.7793 0.8589
0.01604 0.7800 0.8576
0.01614 0.7793 0.8589
0.01623 0.7806 0.8576
0.01633 0.7787 0.8589
0.01642 0.7806 0.8583
0.01652 0.7793 0.8589
0.01661 0.7787 0.8583
0.01671 0.7806 0.8583
0.01680 0.7781 0.8583
0.01689 0.7806 0.8583
0.01699 0.7800 0.8589
0.01708 0.7806 0.8583
0.01718 0.7781 0.8576
0.01727 0.7799 0.8576
0.01737 0.7806 0.8595
0.01746 0.7793 0.8576
0.01755 0.7787 0.8589
0.01765 0.7806 0.8583
0.01774 0.7793 0.8583
0.01784 0.7800 0.8583
0.01793 0.7793 0.8589
0.01803 0.7793 0.8583
0.01812 0.7799 0.8583
0.01822 0.7793 0.8583
0.01831 0.7806 0.8583
0.01840 0.7787 0.8589
0.01850 0.7806 0.8576
0.01859 0.7793 0.8589
0.01869 0.7793 0.8576
0.01878 0.7800 0.8583
0.01888 0.7793 0.8583
0.01897 0.7793 0.8589
0.01906 0.7800 0.8589
0.01916 0.7806 0.8583
0.01925 0.7793 0.8583
0.01935 0.7787 0.8583
0.01944 0.7806 0.8583
0.01954 0.7793 0.8583
0.01963 0.7787 0.8583
0.01973 0.7806 0.8583
0.01982 0.7806 0.8583
0.01991 0.7787 0.8589
0.02001 0.7793 0.8589
0.02010 0.7806 0.8576
0.02020 0.7787 0.8583
0.02029 0.7806 0.8583
0.02039 0.7793 0.8583
0.02048 0.7793 0.8583
0.02057 0.7800 0.8583
0.02067 0.7793 0.8589
0.02076 0.7800 0.8583
0.02086 0.7793 0.8589
0.02095 0.7806 0.8576
0.02105 0.7793 0.8589
0.02114 0.7787 0.8576
0.02124 0.7806 0.8589
0.02133 0.7800 0.8576
0.02142 0.7781 0.8589
0.02152 0.7806 0.8583
0.02161 0.7806 0.8576
0.02171 0.7787 0.8595
0.02180 0.7793 0.8576
0.02190 0.7806 0.8589
0.02199 0.7787 0.8583
0.02208 0.7793 0.8583
0.02218 0.7806 0.8583
0.02227 0.7800 0.8583
0.02237 0.7793 0.8589
0.02246 0.7793 0.8583
0.02256 0.7800 0.8583
0.02265 0.7793 0.8576
0.02275 0.7806 0.8589
0.02284 0.7793 0.8589
0.02293 0.7787 0.8576
0.02303 0.7806 0.8583
0.02312 0.7800 0.8583
0.02322 0.7793 0.8583
0.02331 0.7793 0.8589
0.02341 0.7806 0.8583
0.02350 0.7787 0.8589
0.02359 0.7793 0.8576
0.02369 0.7806 0.8589
0.02378 0.7787 0.8583
0.02388 0.7793 0.8583
0.02397 0.7806 0.8576
0.02407 0.7793 0.8589
0.02416 0.7800 0.8576
0.02426 0.7793 0.8583
0.02435 0.7800 0.8589
0.02444 0.7793 0.8589
0.02454 0.7806 0.8583
0.02463 0.7793 0.8583
0.02473 0.7787 0.8583
0.02482 0.7806 0.8583
0.02492 0.7793 0.8583
0.02501 0.7800 0.8583
0.02510 0.7793 0.8583
0.02520 0.7806 0.8589
0.02529 0.7787 0.8589
0.02539 0.7793 0.8576
0.02548 0.7806 0.8589
0.02558 0.7800 0.8576
0.02567 0.7793 0.8583
0.02577 0.7793 0.8583
0.02586 0.7793 0.8589
0.02595 0.7800 0.8583
0.02605 0.7793 0.8589
0.02614 0.7800 0.8576
0.02624 0.7793 0.8589
0.02633 0.7793 0.8576
0.02643 0.7806 0.8589
0.02652 0.7799 0.8583
0.02661 0.7793 0.8583
0.02671 0.7793 0.8583
0.02680 0.7800 0.8576
0.02690 0.7793 0.8589
0.02699 0.7806 0.8583
0.02709 0.7787 0.8589
0.02718 0.7806 0.8576
0.02728 0.7793 0.8589
0.02737 0.7787 0.8583
0.02746 0.7806 0.8583
0.02756 0.7793 0.8583
0.02765 0.7800 0.8583
0.02775 0.7781 0.8589
0.02784 0.7806 0.8583
0.02794 0.7800 0.8583
0.02803 0.7806 0.8583
0.02812 0.7781 0.8589
0.02822 0.7806 0.8576
0.02831 0.7800 0.8589
0.02841 0.7793 0.8576
0.02850 0.7793 0.8583
0.02860 0.7800 0.8583
0.02869 0.7793 0.8589
0.02879 0.7793 0.8589
0.02888 0.7800 0.8583
0.02897 0.7806 0.8576
0.02907 0.7793 0.8589
0.02916 0.7787 0.8583
0.02926 0.7806 0.8583
0.02935 0.7793 0.8583
0.02945 0.7800 0.8589
0.02954 0.7781 0.8576
0.02963 0.7806 0.8589
0.02973 0.7800 0.8576
0.02982 0.7806 0.8589
0.02992 0.7793 0.8583
0.03001 0.7793 0.8583
0.03011 0.7800 0.8583
0.03020 0.7793 0.8589
0.03030 0.7793 0.8576
0.03039 0.7800 0.8589
0.03048 0.7793 0.8583
0.03058 0.7793 0.8583
0.03067 0.7800 0.8583
0.03077 0.7793 0.8589
0.03086 0.7806 0.8576
0.03096 0.7787 0.8589
0.03105 0.7806 0.8576
0.03114 0.7793 0.8583
0.03124 0.7800 0.8589
0.03133 0.7793 0.8583
0.03143 0.7793 0.8589
0.03152 0.7799 0.8576
0.03162 0.7806 0.8589
0.03171 0.7793 0.8576
0.03181 0.7793 0.8589
0.03190 0.7799 0.8583
0.03199 0.7793 0.8589
0.03209 0.7793 0.8577
0.03218 0.7787 0.8583
0.03228 0.7806 0.8589
0.03237 0.7793 0.8576
0.03247 0.7800 0.8589
0.03256 0.7793 0.8583
0.03265 0.7806 0.8583
0.03275 0.7787 0.8583
0.03284 0.7806 0.8583
0.03294 0.7793 0.8583
0.03303 0.7799 0.8583
0.03313 0.7793 0.8596
0.03322 0.7793 0.8576
0.03332 0.7800 0.8583
0.03341 0.7793 0.8589
0.03350 0.7806 0.8577
0.03360 0.7793 0.8589
0.03369 0.7799 0.8576
0.03379 0.7793 0.8589
0.03388 0.7793 0.8576
0.03398 0.7800 0.8589
0.03407 0.7793 0.8583
0.03417 0.7793 0.8589
0.03426 0.7799 0.8583
0.03435 0.7806 0.8583
0.03445 0.7793 0.8583
0.03454 0.7787 0.8583
0.03464 0.7806 0.8583
0.03473 0.7793 0.8583
0.03483 0.7793 0.8589
0.03492 0.7799 0.8583
0.03501 0.7793 0.8577
0.03511 0.7799 0.8589
0.03520 0.7793 0.8589
0.03530 0.7806 0.8576
0.03539 0.7793 0.8583
0.03549 0.7800 0.8583
0.03558 0.7793 0.8589
0.03568 0.7793 0.8577
0.03577 0.7799 0.8595
0.03586 0.7793 0.8577
0.03596 0.7793 0.8583
0.03605 0.7800 0.8589
0.03615 0.7793 0.8583
0.03624 0.7806 0.8583
0.03634 0.7787 0.8577
0.03643 0.7806 0.8589
0.03652 0.7793 0.8577
0.03662 0.7793 0.8589
0.03671 0.7800 0.8583
0.03681 0.7793 0.8589
0.03690 0.7800 0.8583
0.03700 0.7793 0.8583
0.03709 0.7806 0.8576
0.03719 0.7793 0.8589
0.03728 0.7787 0.8583
0.03737 0.7806 0.8583
0.03747 0.7793 0.8583
0.03756 0.7800 0.8589
0.03766 0.7793 0.8576
0.03775 0.7793 0.8589
0.03785 0.7799 0.8576
0.03794 0.7793 0.8589
0.03803 0.7806 0.8583
0.03813 0.7787 0.8589
0.03822 0.7806 0.8577
0.03832 0.7793 0.8583
0.03841 0.7793 0.8583
0.03851 0.7799 0.8583
0.03860 0.7793 0.8589
0.03870 0.7799 0.8589
0.03879 0.7793 0.8583
0.03888 0.7806 0.8583
0.03898 0.7793 0.8583
0.03907 0.7787 0.8583
0.03917 0.7806 0.8576
0.03926 0.7793 0.8589
0.03936 0.7799 0.8589
0.03945 0.7793 0.8583
0.03954 0.7806 0.8583
0.03964 0.7787 0.8583
0.03973 0.7806 0.8583
0.03983 0.7793 0.8583
0.03992 0.7787 0.8583
0.04002 0.7806 0.8583
0.04011 0.7793 0.8589
0.04021 0.7793 0.8583
0.04030 0.7800 0.8583
0.04039 0.7793 0.8583
0.04049 0.7799 0.8589
0.04058 0.7793 0.8577
0.04068 0.7806 0.8589
0.04077 0.7793 0.8577
0.04087 0.7799 0.8583
0.04096 0.7793 0.8589
0.04105 0.7793 0.8576
0.04115 0.7800 0.8596
0.04124 0.7793 0.8583
0.04134 0.7806 0.8583
0.04143 0.7787 0.8583
0.04153 0.7793 0.8583
0.04162 0.7806 0.8583
0.04172 0.7787 0.8583
0.04181 0.7806 0.8577
0.04190 0.7793 0.8589
0.04200 0.7800 0.8589
0.04209 0.7793 0.8576
0.04219 0.7806 0.8589
0.04228 0.7787 0.8583
0.04238 0.7793 0.8583
0.04247 0.7806 0.8589
0.04256 0.7793 0.8576
0.04266 0.7800 0.8583
0.04275 0.7793 0.8583
0.04285 0.7800 0.8589
0.04294 0.7793 0.8583
0.04304 0.7793 0.8589
0.04313 0.7806 0.8583
0.04323 0.7787 0.8576
0.04332 0.7793 0.8589
0.04341 0.7806 0.8576
0.04351 0.7800 0.8589
0.04360 0.7793 0.8576
0.04370 0.7793 0.8589
0.04379 0.7799 0.8576
0.04389 0.7793 0.8595
0.04398 0.7793 0.8583
0.04407 0.7799 0.8583
0.04417 0.7793 0.8583
0.04426 0.7806 0.8583
0.04436 0.7793 0.8583
0.04445 0.7787 0.8583
0.04455 0.7806 0.8583
0.04464 0.7799 0.8589
0.04474 0.7793 0.8576
0.04483 0.7793 0.8589
0.04492 0.7806 0.8583
0.04502 0.7787 0.8583
0.04511 0.7806 0.8583
0.04521 0.7793 0.8583
0.04530 0.7799 0.8583
0.04540 0.7781 0.8589
0.04549 0.7806 0.8583
0.04558 0.7799 0.8583
0.04568 0.7793 0.8589
0.04577 0.7793 0.8576
0.04587 0.7800 0.8583
0.04596 0.7793 0.8589
0.04606 0.7806 0.8577
0.04615 0.7793 0.8589
0.04625 0.7800 0.8583
0.04634 0.7793 0.8583
0.04643 0.7799 0.8576
0.04653 0.7793 0.8596
0.04662 0.7793 0.8583
0.04672 0.7806 0.8583
0.04681 0.7799 0.8583
0.04691 0.7781 0.8583
0.04700 0.7806 0.8583
0.04709 0.7800 0.8583
0.04719 0.7781 0.8589
0.04728 0.7818 0.8583
0.04738 0.7787 0.8577
0.04747 0.7793 0.8589
0.04757 0.7793 0.8589
0.04766 0.7799 0.8576
0.04776 0.7793 0.8583
0.04785 0.7806 0.8589
0.04794 0.7793 0.8577
0.04804 0.7799 0.8589
0.04813 0.7793 0.8583
0.04823 0.7800 0.8589
0.04832 0.7793 0.8576
0.04842 0.7793 0.8589
0.04851 0.7806 0.8583
0.04860 0.7787 0.8583
0.04870 0.7793 0.8576
0.04879 0.7806 0.8589
0.04889 0.7800 0.8589
0.04898 0.7793 0.8576
0.04908 0.7793 0.8583
0.04917 0.7799 0.8589
0.04927 0.7793 0.8583
0.04936 0.7793 0.8583
0.04945 0.7800 0.8583
0.04955 0.7793 0.8583
0.04964 0.7793 0.8583
0.04974 0.7806 0.8583
0.04983 0.7787 0.8589
0.04993 0.7819 0.8589
0.05002 0.7781 0.8583
0.05012 0.7800 0.8577
0.05021 0.7793 0.8589
0.05030 0.7806 0.8577
0.05040 0.7787 0.8583
0.05049 0.7806 0.8583
0.05059 0.7793 0.8583
0.05068 0.7787 0.8583
0.05078 0.7806 0.8583
0.05087 0.7793 0.8589
0.05096 0.7800 0.8589
0.05106 0.7793 0.8583
0.05115 0.7793 0.8583
0.05125 0.7799 0.8583
0.05134 0.7806 0.8583
0.05144 0.7781 0.8583
0.05153 0.7806 0.8576
0.05163 0.7787 0.8589
0.05172 0.7806 0.8583
0.05181 0.7793 0.8583
0.05191 0.7799 0.8589
0.05200 0.7793 0.8583
0.05210 0.7793 0.8583
0.05219 0.7799 0.8583
0.05229 0.7806 0.8583
0.05238 0.7793 0.8583
0.05247 0.7787 0.8583
0.05257 0.7806 0.8589
0.05266 0.7793 0.8583
0.05276 0.7799 0.8583
0.05285 0.7793 0.8589
0.05295 0.7806 0.8576
0.05304 0.7787 0.8589
0.05314 0.7806 0.8577
0.05323 0.7793 0.8589
0.05332 0.7793 0.8583
0.05342 0.7787 0.8583
0.05351 0.7793 0.8583
0.05361 0.7806 0.8589
0.05370 0.7800 0.8583
0.05380 0.7806 0.8583
0.05389 0.7781 0.8583
0.05398 0.7800 0.8583
0.05408 0.7793 0.8583
0.05417 0.7806 0.8589
0.05427 0.7787 0.8576
0.05436 0.7806 0.8589
0.05446 0.7793 0.8576
0.05455 0.7800 0.8589
0.05465 0.7793 0.8583
0.05474 0.7806 0.8583
0.05483 0.7787 0.8583
0.05493 0.7806 0.8583
0.05502 0.7793 0.8583
0.05512 0.7793 0.8583
0.05521 0.7800 0.8589
0.05531 0.7793 0.8589
0.05540 0.7793 0.8583
0.05549 0.7799 0.8583
0.05559 0.7806 0.8576
0.05568 0.7781 0.8589
0.05578 0.7799 0.8576
0.05587 0.7793 0.8583
0.05597 0.7806 0.8589
0.05606 0.7787 0.8577
0.05616 0.7806 0.8583
0.05625 0.7793 0.8589
0.05634 0.7799 0.8589
0.05644 0.7793 0.8583
0.05653 0.7793 0.8583
0.05663 0.7799 0.8583
0.05672 0.7793 0.8583
0.05682 0.7806 0.8583
0.05691 0.7793 0.8583
0.05700 0.7799 0.8589
0.05710 0.7793 0.8577
0.05719 0.7793 0.8583
0.05729 0.7799 0.8589
0.05738 0.7806 0.8583
0.05748 0.7793 0.8583
0.05757 0.7787 0.8583
0.05767 0.7806 0.8583
0.05776 0.7793 0.8589
0.05785 0.7787 0.8576
0.05795 0.7806 0.8589
0.05804 0.7793 0.8589
0.05814 0.7793 0.8583
0.05823 0.7800 0.8577
0.05833 0.7793 0.8589
0.05842 0.7800 0.8577
0.05851 0.7793 0.8589
0.05861 0.7806 0.8577
0.05870 0.7793 0.8589
0.05880 0.7800 0.8583
0.05889 0.7793 0.8589
0.05899 0.7793 0.8583
0.05908 0.7800 0.8583
0.05918 0.7793 0.8583
0.05927 0.7806 0.8583
0.05936 0.7787 0.8583
0.05946 0.7806 0.8583
0.05955 0.7793 0.8583
0.05965 0.7787 0.8589
0.05974 0.7806 0.8576
0.05984 0.7806 0.8589
0.05993 0.7781 0.8589
0.06002 0.7799 0.8576
0.06012 0.7806 0.8583
0.06021 0.7787 0.8583
0.06031 0.7793 0.8589
0.06040 0.7806 0.8576
0.06050 0.7793 0.8583
0.06059 0.7787 0.8589
0.06069 0.7806 0.8589
0.06078 0.7793 0.8583
0.06087 0.7799 0.8583
0.06097 0.7793 0.8583
0.06106 0.7806 0.8576
0.06116 0.7787 0.8589
0.06125 0.7806 0.8589
0.06135 0.7793 0.8577
0.06144 0.7787 0.8576
0.06153 0.7806 0.8589
0.06163 0.7793 0.8583
0.06172 0.7799 0.8589
0.06182 0.7793 0.8583
0.06191 0.7806 0.8583
0.06201 0.7787 0.8583
0.06210 0.7793 0.8589
0.06220 0.7806 0.8577
0.06229 0.7799 0.8595
0.06238 0.7781 0.8570
0.06248 0.7806 0.8589
0.06257 0.7800 0.8577
0.06267 0.7793 0.8589
0.06276 0.7793 0.8583
0.06286 0.7806 0.8583
0.06295 0.7787 0.8583
0.06304 0.7805 0.8582
0.06314 0.7793 0.8589
0.06323 0.7787 0.8583
0.06333 0.7805 0.8582
0.06342 0.7793 0.8589
0.06352 0.7800 0.8583
0.06361 0.7793 0.8583
0.06371 0.7805 0.8582
0.06380 0.7787 0.8583
0.06389 0.7793 0.8577
0.06399 0.7805 0.8589
0.06408 0.7793 0.8583
0.06418 0.7800 0.8589
0.06427 0.7793 0.8583
0.06437 0.7799 0.8582
0.06446 0.7793 0.8583
0.06455 0.7793 0.8583
0.06465 0.7806 0.8583
0.06474 0.7787 0.8582
0.06484 0.7793 0.8583
0.06493 0.7806 0.8589
0.06503 0.7799 0.8589
0.06512 0.7793 0.8577
0.06522 0.7793 0.8589
0.06531 0.7800 0.8577
0.06540 0.7793 0.8589
0.06550 0.7806 0.8577
0.06559 0.7787 0.8583
0.06569 0.7805 0.8589
0.06578 0.7793 0.8577
0.06588 0.7793 0.8589
0.06597 0.7800 0.8589
0.06607 0.7793 0.8582
0.06616 0.7800 0.8583
0.06625 0.7781 0.8583
0.06635 0.7806 0.8583
0.06644 0.7805 0.8582
0.06654 0.7800 0.8577
0.06663 0.7781 0.8589
0.06673 0.7805 0.8589
0.06682 0.7787 0.8583
0.06691 0.7806 0.8577
0.06701 0.7793 0.8589
0.06710 0.7799 0.8582
0.06720 0.7793 0.8583
0.06729 0.7793 0.8583
0.06739 0.7799 0.8589
0.06748 0.7806 0.8583
0.06758 0.7793 0.8577
0.06767 0.7793 0.8596
0.06776 0.7799 0.8582
0.06786 0.7793 0.8583
0.06795 0.7800 0.8577
0.06805 0.7793 0.8589
0.06814 0.7805 0.8576
0.06824 0.7793 0.8583
0.06833 0.7800 0.8583
0.06842 0.7793 0.8582
0.06852 0.7793 0.8589
0.06861 0.7800 0.8589
0.06871 0.7793 0.8583
0.06880 0.7793 0.8582
0.06890 0.7793 0.8583
0.06899 0.7800 0.8583
0.06909 0.7793 0.8582
0.06918 0.7800 0.8589
0.06927 0.7793 0.8577
0.06937 0.7806 0.8589
0.06946 0.7793 0.8576
0.06956 0.7800 0.8589
0.06965 0.7793 0.8583
0.06975 0.7800 0.8583
0.06984 0.7793 0.8582
0.06993 0.7793 0.8583
0.07003 0.7806 0.8583
0.07012 0.7799 0.8582
0.07022 0.7793 0.8589
0.07031 0.7793 0.8583
0.07041 0.7800 0.8589
0.07050 0.7780 0.8576
0.07060 0.7806 0.8583
0.07069 0.7800 0.8589
0.07078 0.7793 0.8576
0.07088 0.7793 0.8589
0.07097 0.7800 0.8583
0.07107 0.7806 0.8583
0.07116 0.7793 0.8589
0.07126 0.7793 0.8577
0.07135 0.7787 0.8583
0.07144 0.7806 0.8589
0.07154 0.7799 0.8582
0.07163 0.7793 0.8583
0.07173 0.7793 0.8583
0.07182 0.7805 0.8582
0.07192 0.7787 0.8583
0.07201 0.7806 0.8589
0.07211 0.7793 0.8589
0.07220 0.7799 0.8576
0.07229 0.7781 0.8577
0.07239 0.7806 0.8589
0.07248 0.7799 0.8582
0.07258 0.7806 0.8583
0.07267 0.7781 0.8583
0.07277 0.7800 0.8589
0.07286 0.7805 0.8582
0.07295 0.7793 0.8583
0.07305 0.7793 0.8583
0.07314 0.7800 0.8589
0.07324 0.7793 0.8582
0.07333 0.7793 0.8583
0.07343 0.7800 0.8577
0.07352 0.7793 0.8589
0.07362 0.7806 0.8577
0.07371 0.7787 0.8583
0.07380 0.7806 0.8589
0.07390 0.7793 0.8589
0.07399 0.7800 0.8583
0.07409 0.7793 0.8583
0.07418 0.7793 0.8582
0.07428 0.7800 0.8583
0.07437 0.7793 0.8589
0.07446 0.7793 0.8577
0.07456 0.7799 0.8589
0.07465 0.7793 0.8583
0.07475 0.7806 0.8589
0.07484 0.7793 0.8577
0.07494 0.7787 0.8589
0.07503 0.7806 0.8577
0.07513 0.7793 0.8583
0.07522 0.7799 0.8582
0.07531 0.7793 0.8583
0.07541 0.7793 0.8589
0.07550 0.7800 0.8583
0.07560 0.7805 0.8582
0.07569 0.7793 0.8589
0.07579 0.7787 0.8583
0.07588 0.7805 0.8582
0.07597 0.7793 0.8583
0.07607 0.7800 0.8583
0.07616 0.7793 0.8583
0.07626 0.7805 0.8576
0.07635 0.7787 0.8589
0.07645 0.7806 0.8589
0.07654 0.7793 0.8583
0.07664 0.7793 0.8576
0.07673 0.7800 0.8589
0.07682 0.7793 0.8583
0.07692 0.7793 0.8582
0.07701 0.7800 0.8583
0.07711 0.7793 0.8589
0.07720 0.7806 0.8577
0.07730 0.7787 0.8582
0.07739 0.7806 0.8589
0.07748 0.7793 0.8583
0.07758 0.7787 0.8589
0.07767 0.7806 0.8577
0.07777 0.7793 0.8589
0.07786 0.7800 0.8577
0.07796 0.7793 0.8582
0.07805 0.7806 0.8583
0.07815 0.7787 0.8589
0.07824 0.7805 0.8582
0.07833 0.7793 0.8589
0.07843 0.7793 0.8583
0.07852 0.7800 0.8583
0.07862 0.7793 0.8582
0.07871 0.7793 0.8583
0.07881 0.7800 0.8583
0.07890 0.7793 0.8577
0.07899 0.7805 0.8589
0.07909 0.7787 0.8589
0.07918 0.7806 0.8577
0.07928 0.7793 0.8589
0.07937 0.7787 0.8577
0.07947 0.7806 0.8589
0.07956 0.7793 0.8583
0.07966 0.7799 0.8582
0.07975 0.7793 0.8583
0.07984 0.7793 0.8583
0.07994 0.7799 0.8589
0.08003 0.7793 0.8583
0.08013 0.7806 0.8589
0.08022 0.7800 0.8583
0.08032 0.7793 0.8576
0.08041 0.7793 0.8589
0.08050 0.7800 0.8577
0.08060 0.7793 0.8583
0.08069 0.7793 0.8589
0.08079 0.7806 0.8583
0.08088 0.7787 0.8583
0.08098 0.7805 0.8582
0.08107 0.7793 0.8589
0.08117 0.7787 0.8583
0.08126 0.7806 0.8583
0.08135 0.7793 0.8582
0.08145 0.7800 0.8589
0.08154 0.7793 0.8577
0.08164 0.7805 0.8582
0.08173 0.7787 0.8589
0.08183 0.7793 0.8589
0.08192 0.7806 0.8577
0.08201 0.7793 0.8582
0.08211 0.7800 0.8583
0.08220 0.7793 0.8583
0.08230 0.7800 0.8583
0.08239 0.7793 0.8582
0.08249 0.7793 0.8589
0.08258 0.7806 0.8583
0.08268 0.7787 0.8582
0.08277 0.7806 0.8583
0.08286 0.7793 0.8589
0.08296 0.7800 0.8577
0.08305 0.7793 0.8589
0.08315 0.7793 0.8577
0.08324 0.7800 0.8589
0.08334 0.7793 0.8576
0.08343 0.7806 0.8583
0.08353 0.7787 0.8589
0.08362 0.7806 0.8583
0.08371 0.7793 0.8589
0.08381 0.7793 0.8583
0.08390 0.7800 0.8583
0.08400 0.7793 0.8583
0.08409 0.7799 0.8582
0.08419 0.7793 0.8583
0.08428 0.7793 0.8589
0.08437 0.7805 0.8582
0.08447 0.7787 0.8589
0.08456 0.7806 0.8577
0.08466 0.7793 0.8589
0.08475 0.7799 0.8576
0.08485 0.7793 0.8583
0.08494 0.7806 0.8583
0.08504 0.7787 0.8582
0.08513 0.7793 0.8589
0.08522 0.7806 0.8583
0.08532 0.7787 0.8583
0.08541 0.7805 0.8582
0.08551 0.7793 0.8589
0.08560 0.7793 0.8583
0.08570 0.7800 0.8583
0.08579 0.7793 0.8576
0.08588 0.7800 0.8589
0.08598 0.7793 0.8577
0.08607 0.7793 0.8582
0.08617 0.7806 0.8596
0.08626 0.7787 0.8577
0.08636 0.7806 0.8583
0.08645 0.7793 0.8589
0.08655 0.7800 0.8583
0.08664 0.7793 0.8583
0.08673 0.7793 0.8582
0.08683 0.7800 0.8589
0.08692 0.7793 0.8577
0.08702 0.7806 0.8589
0.08711 0.7787 0.8576
0.08721 0.7793 0.8589
0.08730 0.7806 0.8589
0.08739 0.7800 0.8577
0.08749 0.7793 0.8582
0.08758 0.7793 0.8583
